verity_vllm/program/registry/sampling.py	299	prim	GumbelStreamKey	1	reg
verity_vllm/program/registry/sampling.py	304	prim	GumbelNoiseLane	1	reg
verity_vllm/program/registry/sampling.py	312	prim	F32Eq	1	reg
verity_vllm/program/registry/sampling.py	318	prim	BitOr	1	reg
verity_vllm/program/registry/sampling.py	333	comp	TemperatureLane	1	reg
verity_vllm/program/registry/sampling.py	343	comp	TemperatureScale	1	reg
verity_vllm/program/registry/sampling.py	353	comp	GumbelSelectStep	1	reg
verity_vllm/program/registry/sampling.py	368	comp	GumbelSelectF32	1	reg
verity_vllm/program/registry/sampling.py	384	comp	GumbelTokenSelect	1	reg
verity_vllm/program/registry/sampling.py	462	comp	TopPMaskStep	1	reg
verity_vllm/program/registry/sampling.py	470	comp	TopPMask	1	reg
verity_vllm/program/registry/sampling.py	481	comp	GumbelTopPTokenSelect	1	reg
verity_vllm/program/registry/sampling.py	442	prim	f:f'TopPMaskWordx{vocab}'	1	reg
verity_vllm/program/registry/sampling.py	456	prim	f:f'BitAtx{width}'	1	reg
verity_vllm/program/registry/sampling_topp_difftest.py	113	comp	GumbelTopPTokenSelectDifftest	1	noreg
verity_vllm/program/registry/serve3.py	52	comp	PadGuard	1	reg
verity_vllm/program/registry/serve3.py	78	comp	PadDecodeStep	1	reg
verity_vllm/program/registry/serve3.py	118	comp	Serve	3	reg
verity_vllm/program/registry/spec.py	64	comp	Accept	1	reg
verity_vllm/program/registry/spec.py	96	comp	Advance	1	reg
verity_vllm/program/registry/spec.py	125	comp	AttnBlockN	1	reg
verity_vllm/program/registry/spec.py	174	comp	AttentionHeadN	1	reg
verity_vllm/program/registry/spec.py	208	comp	AttentionN	1	reg
verity_vllm/program/registry/spec.py	272	comp	VerifyBranch	1	reg
verity_vllm/program/registry/spec.py	291	comp	ServeDraft	1	reg
verity_vllm/program/registry/spec.py	311	comp	ServeSpec	1	reg
verity_vllm/program/workload.py	208	comp	WorkloadRequest	1	noreg
verity_vllm/program/workload.py	372	comp	Workload	1	noreg
verity_vllm/properties/admission.py	162	comp	DiffTest	1	noreg
verity/evaluation/reference.py	101	comp	EvaluationStandalone	1	noreg
verity/ir/codec.py	496	comp	f:f'{name}'	?:int(ver)	noreg
verity/ir/defs.py	520	prim	?:name	?:version	reg
verity/ir/defs.py	530	comp	?:name	?:version	reg
verity/ir/program.py	93	comp	f:f'Root[{fn.id}]'	1	noreg
verity/ir/program.py	28	prim	f:f'Input{w}'	1	reg
verity/ml/gemm.py	27	comp	DotBf16	2	reg
verity/ml/gemm.py	38	comp	GemmCoordinate	2	reg
verity/ml/gemm.py	45	comp	Gemm	2	reg
verity/ml/prims.py	30	prim	Bf16ToF32	1	reg
verity/ml/prims.py	36	prim	F32ToBf16Rn	1	reg
verity/ml/prims.py	44	prim	F2fpBf16	1	reg
verity/ml/prims.py	52	prim	AmpereBF16TcDot16	2	reg
verity/ml/prims.py	62	prim	HopperBF16WgmmaDot16	1	reg
verity/ml/prims.py	81	prim	f:f'Const{w}[0x{bits:0{w // 4}x}]'	1	reg
